Node,Check,Kanton,PLZ,Ort,Gebiet,Vermehrungstyp,Herkunft,Pflanzjahr,Lat-WGS84,Lon-WGS84,CHY-LV95,CHX-LV95,BHU,BHD,Datum,Hauptinfo,SEBA,Erhaltungs-Plantage_Biel_Nr,DNA_Probe,Fruechte,Verluste_Erklaerung,Reiser,Bemerkung
12110082948,nein,ZH,8041,Zürich,Maneggbrücke,planted,,,47.337022,8.519122,2681660,1243470,,,,Infoflora 5704324 Hofstetter C.E.,,"500m Abweichung
Alte Daten von 1876",,,,,
12109914749,nein,ZH,8046,Zürich,Moesli,planted,,,47.425059,8.493604,2679600,1253230,,,,Infoflora 4530098 Hangartner Rolf,,10m Abweichung,,,,,
12110064145,nein,ZH,8037,Zürich,WipkingerparkA,planted,,,47.392701,8.522039,2681795,1249662,,,,Infoflora 14535480 von Wartburg Vera,,6m Abweichung,,,,,
12110053614,nein,ZH,8037,Zürich,WipkingerparkB,planted,,,47.392756,8.522014,2681793,1249668,,,,Infoflora 14535520 von Wartburg Vera,,6m Abweichung,,,,,
12085862932,nein,ZH,,Zürich,,planted,,2020,47.3700679,8.5324972,2682620,1247156,,,,Baumkataster ZH AA-3410,,,,,,,
12085876691,nein,ZH,,Zürich,,planted,,2023,47.3976595,8.4681793,2677722,1250158,,,,Baumkataster ZH AL-10030,,,,,,,
12085759134,nein,ZH,,Zürich,,planted,,2023,47.3975155,8.4687271,2677763,1250143,,,,Baumkataster ZH AL-10033,,,,,,,
12085906715,nein,ZH,,Zürich,,planted,,2023,47.3973772,8.4690306,2677787,1250128,,,,Baumkataster ZH AL-10035,,,,,,,
12085908292,nein,ZH,,Zürich,,planted,,2023,47.3973026,8.4693545,2677811,1250120,,,,Baumkataster ZH AL-10037,,,,,,,
12085874126,nein,ZH,,Zürich,,planted,,2013,47.3890616,8.4652467,2677513,1249199,,,,Baumkataster ZH AL-4900,,,,,,,
12085918639,nein,ZH,,Zürich,,planted,,,47.3856862,8.4867134,2679139,1248845,,,,Baumkataster ZH AL-9859,,,,,,,
12085907344,nein,ZH,,Zürich,,planted,,,47.3856786,8.486733,2679140,1248845,,,,Baumkataster ZH AL-9860,,,,,,,
5022230952,nein,ZH,,Zürich,,planted,,2022,47.3805708,8.4819791,2678789,1248272,,,,Baumkataster ZH AL-9866,,,,,,,
12085980783,nein,ZH,,Zürich,,planted,,2017,47.3829043,8.5162161,2681370,1248566,,,,Baumkataster ZH AU-6912,,,,,,,
12085983074,nein,ZH,,Zürich,,planted,,2020,47.3725245,8.5222321,2681841,1247419,,,,Baumkataster ZH AU-7399,,,,,,,
12085992013,nein,ZH,,Zürich,,planted,,2020,47.3724446,8.5223462,2681849,1247410,,,,Baumkataster ZH AU-7402,,,,,,,
12468474139,nein,ZH,,Zürich,,planted,,,47.3746156,8.528085,2682279,1247657,,,,Baumkataster ZH AU-7962,,,,,,,
12468535835,nein,ZH,,Zürich,,planted,,,47.3744903,8.5282343,2682291,1247644,,,,Baumkataster ZH AU-7963,,,,,,,
12468525265,nein,ZH,,Zürich,,planted,,,47.3743458,8.5284002,2682304,1247628,,,,Baumkataster ZH AU-7965,,,,,,,
12086006819,nein,ZH,,Zürich,,planted,,2024,47.3533609,8.5329411,2682679,1245299,,,,Baumkataster ZH EN-6836,,,,,,,
12086198840,nein,ZH,,Zürich,,planted,,1986,47.4093645,8.490342,2679377,1251482,,,,Baumkataster ZH HG-1561,,,,,,,
12086206251,nein,ZH,,Zürich,,planted,,2014,47.4123247,8.4796748,2678568,1251800,,,,Baumkataster ZH HG-3573,,,,,,,
12086212912,nein,ZH,,Zürich,,planted,,2021,47.3982424,8.5119137,2681022,1250267,,,,Baumkataster ZH HG-7210,,,,,,,
12086201893,nein,ZH,,Zürich,,planted,,2022,47.3274367,8.5152966,2681386,1242399,,,,Baumkataster ZH LE-2669,,,,,,,
12086093008,nein,ZH,,Zürich,,planted,,2022,47.3276627,8.5157237,2681418,1242425,,,,Baumkataster ZH LE-2673,,,,,,,
12086231582,nein,ZH,,Zürich,,planted,,2017,47.3586261,8.5630677,2684947,1245917,,,,Baumkataster ZH RI-4908,,,,,,,
12086231583,nein,ZH,,Zürich,,planted,,2016,47.4022966,8.5752195,2685794,1250785,,,,Baumkataster ZH SW-11018,,,,,,,
12086263700,nein,ZH,,Zürich,,planted,,2016,47.4021359,8.57538,2685807,1250767,,,,Baumkataster ZH SW-11019,,,,,,,
12086284017,nein,ZH,,Zürich,,planted,,2019,47.4086465,8.5587853,2684544,1251473,,,,Baumkataster ZH SW-11113,,,,,,,
12086911037,nein,ZH,,Zürich,,planted,,2024,47.408407,8.5587803,2684544,1251447,,,,Baumkataster ZH SW-11114,,,,,,,
12086914550,nein,ZH,,Zürich,,planted,,2019,47.4090707,8.5586435,2684532,1251520,,,,Baumkataster ZH SW-11117,,,,,,,
12086960190,nein,ZH,,Zürich,,planted,,2021,47.4043151,8.5406557,2683182,1250972,,,,Baumkataster ZH UN-7211,,,,,,,
12086953497,nein,ZH,,Zürich,,planted,,2021,47.4043306,8.5406426,2683181,1250974,,,,Baumkataster ZH UN-7212,,,,,,,
12086906711,nein,ZH,,Zürich,,planted,,2021,47.4043037,8.5406341,2683181,1250971,,,,Baumkataster ZH UN-7213,,,,,,,
12086953960,nein,ZH,,Zürich,,planted,,2008,47.3633528,8.4948444,2679786,1246371,,,,Baumkataster ZH WD-3399,,,,,,,
12087010095,nein,ZH,,Zürich,,planted,,2016,47.3625612,8.4974606,2679985,1246286,,,,Baumkataster ZH WD-8224,,,,,,,
12087022197,nein,ZH,,Zürich,,planted,,1985,47.3702231,8.4992901,2680111,1247139,,,,Baumkataster ZH WD-8662,,,,,,,
12087065198,nein,ZH,,Zürich,,planted,,2005,47.3590452,8.511453,2681047,1245909,,,,Baumkataster ZH WD-8949,,,,,,,
12087053235,nein,ZH,,Zürich,,planted,,2010,47.3539807,8.5100423,2680948,1245345,,,,Baumkataster ZH WD-9045,,,,,,,
12087083123,nein,ZH,,Zürich,,planted,,2010,47.3540503,8.50988,2680936,1245352,,,,Baumkataster ZH WD-9046,,,,,,,
12087106074,nein,ZH,,Zürich,,planted,,1990,47.3618381,8.5935861,2687247,1246308,,,,Baumkataster ZH WI-1931,,,,,,,
12087180121,nein,ZH,,Zürich,,planted,,2012,47.3417329,8.5338583,2682766,1244008,,,,Baumkataster ZH WO-5477,,,,,,,
12087180122,nein,ZH,,Zürich,,planted,,2017,47.3389333,8.5244236,2682058,1243687,,,,Baumkataster ZH WO-6516,,,,,,,
12087190827,nein,ZH,,Zürich,,planted,,1995,47.3507826,8.5339369,2682758,1245014,,,,Baumkataster ZH WO-6689,,,,,,,
12087203024,nein,ZH,,Zürich,,planted,,1995,47.3508129,8.5339609,2682760,1245017,,,,Baumkataster ZH WO-6690,,,,,,,
12087216181,nein,ZH,,Zürich,,planted,,2024,47.346363,8.53532,2682870,1244524,,,,Baumkataster ZH WO-6800,,,,,,,
12087188868,nein,ZH,,Zürich,,planted,,2024,47.34638,8.53535,2682872,1244526,,,,Baumkataster ZH WO-6802,,,,,,,
12087220111,nein,ZH,,Zürich,,planted,,2024,47.346363,8.535287,2682867,1244524,,,,Baumkataster ZH WO-6803,,,,,,,
12087228357,nein,ZH,,Zürich,,planted,,,47.39269,8.521976,2681790,1249660,,,,Baumkataster ZH WP-2764,,,,,,,
12087151356,ja,ZH,8053,Zürich,WitikonA,planted,,2023,47.3564117,8.5839829,2686530,1245694,19,6,November 2024,Baumkataster ZH WI-2978,,,,,,,BHU 19cm
12085786010,ja,ZH,8053,Zürich,WitikonB,planted,,2016,47.3542122,8.5941794,2687304,1245460,10,3,November 2024,Baumkataster ZH WI-880,,,,,,,BHU 10cm
12087112983,ja,ZH,8053,Zürich,WitikonC,planted,,2019,47.3574901,8.595061,2687365,1245826,26,8,November 2024,Baumkataster ZH WI-2245,,,,,,,
12087106075,ja,ZH,8053,Zürich,WitikonD,planted,,2022,47.3624648,8.5929734,2687200,1246377,15,5,November 2024,Baumkataster ZH WI-2925,,,,,,,
12087119919,ja,ZH,8053,Zürich,WitikonE,planted,,2022,47.3620466,8.5931729,2687215,1246330,13,4,November 2024,Baumkataster ZH WI-2922,,,,,,,
nicht vorhanden,nein,ZH,,Zürich,,planted,,2016,nicht,vorhanden,,,,,,Baumkataster ZH WI-472,,,,,,,
Vogelbeere,nein,ZH,,Zürich,,planted,,1990,falsche ,Bestimmung,,,,,,Baumkataster ZH WI-847,,,,,,,
9781431686,ja,Schleswig-Holstein,D-24613,Aukrug,Itzehoer-Strasse,planted,,,54.05501,9.75783, , ,20,6,Mai 2022,"Laessing Claus (Foerderkreis Speierling), Dick Martin",,,,,,,
9091853226,ja,Baden-Wuerttemberg,D-79410,Badenweiler,Burg,planted,,,47.8025882,7.6679979,2617185,1294697,117,37,September 2021,Boss Christian,,,,,,,
11123686056,ja,Baden-Wuerttemberg,D-79410,Badenweiler,Innerberg-Ost,planted,,,47.8103035,7.6616749,2616709,1295555,15,5,August 2023,"Paul Finus, Martin Dick",,,,,,,Baum mit BHU 63cm wurde gefällt; aktueller BHU vom stärksten Stockausschlag
11077286911,ja,Baden-Wuerttemberg,D-79410,Badenweiler,Innerberg-West,planted,,,47.8102755,7.6595504,2616550,1295551,50,16,Juli 2023,"Paul Finus, Martin Dick",,,,,,,
10130873636,ja,Baden-Wuerttemberg,D-79282,Ballrechten,FranzHess-Strasse12,planted,,,47.8594265,7.6978084,2619398,1301026,58,18,Oktober 2022,Bussmann Werner  Dick Martin ,,,,,,,
9267696615,ja,Baden-Wuerttemberg,D-79589,Binzen,Hartberg,planted,,,47.6451683,7.6072343,2612669,1277181,32,10,November 2021,Sprich Wolfgang,,,,,,,
9265071122,ja,Baden-Wuerttemberg,D-79589,Binzen,Schlattberg,planted,,,47.6344938,7.6127993,2613091,1275995,66,21,November 2021,Sprich Wolfgang,,,,,,,
9267587641,ja,Baden-Wuerttemberg,D-79589,Binzen,Sohl,planted,,,47.6411043,7.6178238,2613466,1276731,128,41,November 2021,Sprich Wolfgang,,,,wenige Fruechte 2021,,,
11056541658,ja,Baden-Wuerttemberg,D-79206,Breisach,Hafen,planted,,,48.02886,7.5771,2610331,1319844,89,28,Juli 2023,"Naturgucker, Hurst Juergen",,,,Früchte 2023,,,
9091891258,ja,Baden-Wuerttemberg,D-79379,Britzingen,AmBurgunderweg4,planted,,,47.827605,7.676852,2617839,1297483,246,78,September 2021,"Boss Christian, Frankenhauser Frigga 07631 84 06 ",,,,,,,
11836728791,ja,Baden-Wuerttemberg,D-79379,Britzingen,Bruderhaus,planted,,,47.8202678,7.665692,2617005,1296664,28,9,April 2024,Landratsamt Baerbel Koch,,,,,,,
9091891257,ja,Baden-Wuerttemberg,D-79379,Britzingen,ImBiefang,planted,,,47.831206,7.6686034,2617221,1297880,124,39,September 2021,Boss Christian,,,,,,,
9092234356,ja,Baden-Wuerttemberg,D-79379,Britzingen,Markgraeflerstrasse,planted,,,47.8264625,7.6673625,2617129,1297353,96,31,September 2021,Boss Christian,,,,,,,
11069668361,ja,Baden-Wuerttemberg,D-79379,Britzingen,MarkgraeflerstrasseNr3,planted,,,47.8267657,7.6689894,2617251,1297387,170,54,Juli 2023,"Bussmann Werner, Dick Martin, Fischer Juergen 07631 1 41 78",,,,,,,
11356829351,ja,Baden-Wuerttemberg,D-79379,Britzingen,MarkgraeflerstrasseNr10,planted,,,47.8260096,7.6701504,2617339,1297303,253,81,November 2023,"Bussmann Werner, Dick Martin, Fam. Trevet",,,,,,,
9569718995,ja,Baden-Wuerttemberg,D-79379,Britzingen,MittlererEichwaldweg,planted,,,47.8181379,7.6723111,2617503,1296428,71,23,August 2023,"Bürgerreferent LUBW
1993 Hüttl Birgit, Dick Martin",,,,,,,"8 gepflanzte Speierlinge: BHU jeweils: 71cm, 55cm, 43cm, 55cm, 63cm, 49cm, 30cm, 37cm,
Von West nach Ost"
9416383147,ja,Baden-Wuerttemberg,D-79379,Britzingen,Schwaerzestrasse,planted,,,47.822507,7.672333,2617129,1297353,200,64,Januar 2022,Naturdenkmaeler BW,,,,,,,
11836855348,ja,Baden-Wuerttemberg,D-79379,Dattingen,HanselbrunnenNord1,planted,,,47.818789,7.6640691,2616885,1296499,5,2,April 2024,Koch Baerbel Landratsamt,,,,,,,
11836855349,ja,Baden-Wuerttemberg,D-79379,Dattingen,HanselbrunnenNord2,planted,,,47.8187409,7.6640205,2616882,1296493,3,1,April 2024,Koch Baerbel Landratsamt,,,,,,,
11836855350,ja,Baden-Wuerttemberg,D-79379,Dattingen,HanselbrunnenNord3,planted,,,47.8186907,7.6639691,2616878,1296487,3,1,April 2024,Koch Baerbel Landratsamt,,,,,,,
11836855351,ja,Baden-Wuerttemberg,D-79379,Dattingen,HanselbrunnenNord4,planted,,,47.8186413,7.6639175,2616874,1296482,13,4,April 2024,Koch Baerbel Landratsamt,,,,,,,
11836855352,ja,Baden-Wuerttemberg,D-79379,Dattingen,HanselbrunnenNord5,planted,,,47.8185862,7.6638571,2616870,1296476,8,3,April 2024,Koch Baerbel Landratsamt,,,,,,,
11836855353,ja,Baden-Wuerttemberg,D-79379,Dattingen,HanselbrunnenNord6,planted,,,47.8185338,7.6638077,2616866,1296470,8,3,April 2024,Koch Baerbel Landratsamt,,,,,,,
11836855354,ja,Baden-Wuerttemberg,D-79379,Dattingen,HanselbrunnenNord7,planted,,,47.8184803,7.6637565,2616862,1296464,6,2,April 2024,Koch Baerbel Landratsamt,,,,,,,
11836855355,ja,Baden-Wuerttemberg,D-79379,Dattingen,HanselbrunnenNord8,planted,,,47.8184185,7.6636929,2616857,1296457,10,3,April 2024,Koch Baerbel Landratsamt,,,,,,,
11836855356,ja,Baden-Wuerttemberg,D-79379,Dattingen,HanselbrunnenNord9,planted,,,47.8182994,7.6635629,2616847,1296444,24,8,April 2024,Koch Baerbel Landratsamt,,,,,,,
11836855357,ja,Baden-Wuerttemberg,D-79379,Dattingen,HanselbrunnenNord10,planted,,,47.818252,7.663513,2616844,1296438,7,2,April 2024,Koch Baerbel Landratsamt,,,,,,,
10133099445,ja,Baden-Wuerttemberg,D-79282,Dottingen,AlteKirchstrasse,planted,,,47.8577964,7.6961743,2619276,1300844,30,10,Oktober 2022,Bussmann Werner,,,,,,,
10133267079,ja,Baden-Wuerttemberg,D-79282,Dottingen,Nord,planted,,,47.8590595,7.6898561,2618788,1300983,25,8,Oktober 2022,Bussmann Werner,,,,,,,
10133311534,ja,Baden-Wuerttemberg,D-79282,Dottingen,Sued1,planted,,,47.8493572,7.7004276,2619597,1299906,30,10,Oktober 2022,Bussmann Werner,,,,,,,
10133253269,ja,Baden-Wuerttemberg,D-79282,Dottingen,Sued2,planted,,,47.8492675,7.7005773,2619609,1299897,30,10,Oktober 2022,Bussmann Werner,,,,,,,
10133021963,ja,Baden-Wuerttemberg,D-79282,Dottingen,Veloweg,planted,,,47.8577317,7.6968577,2619327,1300873,55,18,Oktober 2022,Bussmann Werner,,,,,,,
11831684255,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMatten-AbzweigungFlachslandweg,planted,,,47.9449204,7.7939689,2626551,1310560,56,18,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11830944475,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMatten-FlachslandwegA,planted,,,47.9426115,7.7910032,2626330,1310302,23,7,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11830916587,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMatten-FlachslandwegB,planted,,,47.9426575,7.7910633,2626335,1310309,26,8,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11830941269,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMatten-FlachslandwegC,planted,,,47.9427519,7.7911235,2626339,1310318,17,5,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11830923959,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMatten-FlachslandwegD,planted,,,47.9428593,7.7911821,2626343,1310331,32,10,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3536193132,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMatten-ObereKliebeA,planted,,,47.9455407,7.7934163,2626509,1310630,85,27,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3536193134,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMatten-ObereKliebeB,planted,,,47.9456339,7.7933495,2626504,1310640,73,23,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3536193135,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMatten-ObereKliebeC,planted,,,47.9457374,7.7933104,2626501,1310651,90,29,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11815384648,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMatten-ParkplatzA,planted,,,47.9509,7.78809,2626109,1311224,24,8,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11815388516,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMatten-ParkplatzB,planted,,,47.95104,7.78802,2626103,1311239,26,8,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11815377005,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMatten-ParkplatzC,planted,,,47.95101,7.78796,2626099,1311235,31,10,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11815399717,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMatten-ParkplatzD,planted,,,47.9511837,7.7879286,2626096,1311254,15,5,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11815376739,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMatten-ParkplatzE,planted,,,47.9511745,7.7878566,2626091,1311253,23,7,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3535161260,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseNordA,planted,,,47.94835,7.7907902,2626311,1310941,7,2,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11820015667,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseNordB,planted,,,47.94837,7.79078,2626311,1310943,12,4,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11820092702,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseNordC,planted,,,47.94836,7.79075,2626309,1310942,21,7,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11820094118,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseNordD,planted,,,47.9484,7.79074,2626308,1310946,16,5,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3535161275,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseNordE,planted,,,47.9483899,7.7906901,2626304,1310945,19,6,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11820155898,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseNordF,planted,,,47.94841,7.79063,2626299,1310947,16,5,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11819357377,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseNordG,planted,,,47.94848,7.79059,2626297,1310947,6,2,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3535161290,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseNordH,planted,,,47.9484699,7.7905401,2626293,1310954,15,5,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3535161636,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseNordI,planted,,,47.9486198,7.7903301,2626277,1310971,17,5,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3535161640,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseNordK,planted,,,47.9486899,7.7902502,2626271,1310979,13,4,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3535161670,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseNordL,planted,,,47.9488299,7.790082,2626258,1310994,10,3,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11818657085,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseNordM,planted,,,47.94887,7.79003,2626254,1310998,14,3,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3535161681,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseNordN,planted,,,47.9489499,7.7899801,2626251,1311007,14,3,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3535161899,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseNordO,planted,,,47.9489996,7.7899402,2626248,1311013,14,3,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3535161912,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseNordP,planted,,,47.9490298,7.7899101,2626246,1311016,21,7,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3921757937,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedA,planted,,,47.9441236,7.7996421,2626975,1310473,21,7,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3921757938,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedB,planted,,,47.9441564,7.7998031,2626987,1310478,17,5,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3921757940,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedC,planted,,,47.9441944,7.7999363,2626997,1310482,18,6,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3921757941,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedD,planted,,,47.9442351,7.8000763,2627007,1310487,13,4,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3921757942,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedE,planted,,,47.9442786,7.8002024,2627016,1310492,10,3,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3921757943,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedF,planted,,,47.9443164,7.8003256,2627026,1310496,16,5,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3921757944,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedG,planted,,,47.9443595,7.800449,2627035,1310501,19,6,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
3921757950,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedH,planted,,,47.9445594,7.8010072,2627077,1310523,4,1,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11831606731,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedI,planted,,,47.9445809,7.8010883,2627083,1310525,20,6,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11831609841,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedK,planted,,,47.9446842,7.8014478,2627110,1310537,15,5,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11831565385,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedL,planted,,,47.9447172,7.801523,2627115,1310541,29,9,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11831620327,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedM,planted,,,47.9448108,7.8017413,2627132,1310551,14,4,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11831600067,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedN,planted,,,47.944875,7.8019017,2627143,1310559,18,6,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11831625627,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedO,planted,,,47.9449135,7.80203,2627153,1310562,12,4,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11831619378,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedP,planted,,,47.9450393,7.80227,2627171,1310577,10,3,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11831658062,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedQ,planted,,,47.94508,7.80235,2627176,1310581,19,6,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11831654364,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedR,planted,,,47.94514,7.80244,2627184,1310588,10,3,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11831640238,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenStrasseSuedS,planted,,,47.9452239,7.8025848,2627194,1310597,7,2,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11830877096,ja,Baden-Wuerttemberg,D-79285,Ebringen,BerghauserMattenUntererLanghardweg,planted,,,47.9507336,7.7918587,2626390,1311206,77,25,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
11387701840,ja,Baden-Wuerttemberg,D-79285,Ebringen,Bohl-Ost,natural,,,47.9621,7.78489,2625865,1312468,142,45,November 2023,"Buecking Winfried, Dick Martin",,,,,,,
11387648942,ja,Baden-Wuerttemberg,D-79285,Ebringen,Bohl-West,natural,,,47.9628,7.7843998,2625828,1312546,140,45,November 2023,"Buecking Winfried, Dick Martin",,,,,,,"Kronenast abgebrochen, Holz geborgen"
9735699766,ja,Baden-Wuerttemberg,D-79285,Ebringen,Fahrnau-Sued1,planted,,,47.9578706,7.7923156,2613580,1312000,70,22,Mai 2022,Dick Martin,,,,,,,
9735699767,ja,Baden-Wuerttemberg,D-79285,Ebringen,Fahrnau-Sued2,planted,,,47.957964,7.7923559,2626424,1312011,38,12,Mai 2022,Dick Martin,,,,,,,
9735699768,ja,Baden-Wuerttemberg,D-79285,Ebringen,Fahrnau-Sued3,planted,,,47.9580502,7.7923827,2626426,1312021,43,14,Mai 2022,Dick Martin,,,,,,,
9726828818,ja,Baden-Wuerttemberg,D-79285,Ebringen,Michelbergweg,planted,,,47.9637554,7.7891754,2626183,1312654,158,50,Mai 2022,Dick Martin,,,,,,,
11815224802,ja,Baden-Wuerttemberg,D-79285,Ebringen,MichelbergwegOst,planted,,,47.95954,7.79345,2626507,1312202,28,9,April 2024,"Buecking Winfried, Dick Martin",,,,,,,"Bestimmung nicht gesichert, in Garten "
9569711296,ja,Baden-Wuerttemberg,D-79285,Ebringen,Schneckenbergweg,natural,,,47.9587172,7.7896823,2626223,1312094,106,34,Mai 2022,"Buergerreferent LUBW
2009 Treiber Gudrun; Knettel Doris",,,,,,,
3535570445,ja,Baden-Wuerttemberg,D-79285,Ebringen,Umgehungsstasse,planted,,,47.9539193,7.7829482,2625723,1311577,150,48,April 2024,"Steiner Roland, Meyer Johannes, Dick Martin",,,,,,,
10143164657,ja,Baden-Wuerttemberg,D-79238,Ehrenkirchen,OelbergOst1,planted,,,47.9186248,7.767001,2624548,1307628,18,6,Oktober  2022,Dick Martin,,,,,,,
